"ensembl_gene_id","mgi_symbol","hg_ensembl_gene_id","hgnc_symbol","description","max_cat","t50_cat","group_1","group_2","avg_max","avg_min","avg_fc","avg_t50","H3K27me3_bin","H3K27me3","H3K4me3_bin","H3K4me3"
"ENSMUSG00000075327","Zbtb2","ENSG00000181472","ZBTB2","zinc finger and BTB domain containing 2 [Source:MGI Symbol;Acc:MGI:2685949]","unchanged","Mid","Cell cycle","Cell cycle",14,6,0.5645853,10.05523,0,0.153781972898377,1,0.809102621695584
"ENSMUSG00000035011","Zbtb7a","ENSG00000178951","ZBTB7A","zinc finger and BTB domain containing 7a [Source:MGI Symbol;Acc:MGI:1335091]","P14_P56","Mid","Cell cycle","Cell cycle",28,1,3.370437,16.79822,1,0.556637193304821,1,0.859720399122135
"ENSMUSG00000059273","Zc3h4","ENSG00000130749","ZC3H4","zinc finger CCCH-type containing 4 [Source:MGI Symbol;Acc:MGI:2682314]","unchanged","Mid","Cell cycle","Cell cycle",14,22,0.5525359,17.73748,0,0.218678117166399,1,0.847548966317394
"ENSMUSG00000061410","Zcchc14","ENSG00000140948","ZCCHC14","zinc finger, CCHC domain containing 14 [Source:MGI Symbol;Acc:MGI:2159407]","unchanged","Mid","Cell cycle","Cell cycle",25,1,0.4697813,11.92539,0,0.247921093150476,1,0.815221058445846
"ENSMUSG00000069189","Zdhhc11","ENSG00000206077","ZDHHC11B","zinc finger, DHHC domain containing 11 [Source:MGI Symbol;Acc:MGI:1918414]","unexpressed","Early","Cell cycle","Cell cycle",1,14,0.5529331,5.37135,0,0.102207062128288,0,0.149285843413624
"ENSMUSG00000015335","Zdhhc12","ENSG00000160446","ZDHHC12","zinc finger, DHHC domain containing 12 [Source:MGI Symbol;Acc:MGI:1913470]","E15","Mid","Cell cycle","Cell cycle",1,63,1.36143,6.615999,0,0.159566475143277,1,0.63068846506358
"ENSMUSG00000026197","Zfand2b","ENSG00000158552","ZFAND2B","zinc finger, AN1 type domain 2B [Source:MGI Symbol;Acc:MGI:1916068]","E15","Early","Cell cycle","Cell cycle",1,25,1.377795,4.805111,0,0.192795419062155,1,0.63059946017795
"ENSMUSG00000044477","Zfand3","ENSG00000156639","ZFAND3","zinc finger, AN1-type domain 3 [Source:MGI Symbol;Acc:MGI:1096572]","unchanged","Mid","Cell cycle","Cell cycle",1,28,0.8853407,8.120095,0,0.21442215457779,1,0.793473236395727
"ENSMUSG00000044876","Zfp444","ENSG00000167685","ZNF444","zinc finger protein 444 [Source:MGI Symbol;Acc:MGI:1923365]","E15","Early","Cell cycle","Cell cycle",1,8,1.468497,5.126003,0,0.140165102909352,1,0.657090268764607
"ENSMUSG00000047036","Zfp445","ENSG00000185219","ZNF445","zinc finger protein 445 [Source:MGI Symbol;Acc:MGI:2143340]","unchanged","Early","Cell cycle","Cell cycle",8,1,0.7566703,4.943691,0,0.187629941775026,1,0.709773031900805
"ENSMUSG00000046792","Zfp787","ENSG00000142409","ZNF787","zinc finger protein 787 [Source:MGI Symbol;Acc:MGI:1914359]","unchanged","Mid","Cell cycle","Cell cycle",1,63,0.6389915,16.54476,0,0.183719403030383,1,0.705143621243363
"ENSMUSG00000074282","Zfp94","ENSG00000124459","ZNF45","zinc finger protein 94 [Source:MGI Symbol;Acc:MGI:107610]","unchanged","Mid","Cell cycle","Cell cycle",1,28,0.7655233,11.05848,0,0.141612586653318,1,0.593958600903927
"ENSMUSG00000024792","Zfpl1","ENSG00000162300","ZFPL1","zinc finger like protein 1 [Source:MGI Symbol;Acc:MGI:1891017]","unchanged","Mid","Cell cycle","Cell cycle",1,25,1.000843,6.334947,0,0.226263619171538,1,0.717505745932546
"ENSMUSG00000043207","Zmpste24","ENSG00000084073","ZMPSTE24","zinc metallopeptidase, STE24 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1890508]","unchanged","Mid","Cell cycle","Cell cycle",25,1,0.9875332,14.45015,0,0.197003436934263,1,0.67674458879032
"ENSMUSG00000043872","Zmym1","ENSG00000197056","ZMYM1","zinc finger, MYM domain containing 1 [Source:MGI Symbol;Acc:MGI:1915560]","unchanged","Mid","Cell cycle","Cell cycle",6,28,0.8304625,17.06687,0,0.169804382835428,1,0.623744186367131
"ENSMUSG00000039501","Znfx1","ENSG00000124201","ZNFX1","zinc finger, NFX1-type containing 1 [Source:MGI Symbol;Acc:MGI:2138982]","unchanged","Mid","Cell cycle","Cell cycle",28,7,0.5907,15.05029,0,0.236464877334397,1,0.801154665092172
"ENSMUSG00000029860","Zyx","ENSG00000159840","ZYX","zyxin [Source:MGI Symbol;Acc:MGI:103072]","unchanged","Mid","Cell cycle","Cell cycle",28,6,0.8994634,11.46046,0,0.209596177830749,1,0.755108933426074
