"ensembl_gene_id","mgi_symbol","hg_ensembl_gene_id","hgnc_symbol","description","max_cat","t50_cat","group_1","group_2","avg_max","avg_min","avg_fc","avg_t50","H3K27me3_bin","H3K27me3","H3K4me3_bin","H3K4me3"
"ENSMUSG00000026407","Cacna1s","ENSG00000081248","CACNA1S","calcium channel, voltage-dependent, L type, alpha 1S subunit [Source:MGI Symbol;Acc:MGI:88294]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,3.099267,13.39834,1,0.317306368062046,0,0.389546912679208
"ENSMUSG00000020882","Cacnb1","ENSG00000067191","CACNB1","calcium channel, voltage-dependent, beta 1 subunit [Source:MGI Symbol;Acc:MGI:102522]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.38023499443236,5.85543039471856,0,0.191923333383367,1,0.720861491966697
"ENSMUSG00000066189","Cacng3","ENSG00000006116","CACNG3","calcium channel, voltage-dependent, gamma subunit 3 [Source:MGI Symbol;Acc:MGI:1859165]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,3.155233,12.35683,1,0.454517331877388,1,0.531809643359022
"ENSMUSG00000020723","Cacng4","ENSG00000075461","CACNG4","calcium channel, voltage-dependent, gamma subunit 4 [Source:MGI Symbol;Acc:MGI:1859167]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,22,2.278213,12.92918,1,0.517571594367759,1,0.723192540714938
"ENSMUSG00000016179","Camk1g","ENSG00000008118","CAMK1G","calcium/calmodulin-dependent protein kinase I gamma [Source:MGI Symbol;Acc:MGI:2388073]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,19,3.89072969718577,7.3274453236659,1,0.295173708507672,0,0.324653032178456
"ENSMUSG00000008393","Carhsp1","ENSG00000153048","CARHSP1","calcium regulated heat stable protein 1 [Source:MGI Symbol;Acc:MGI:1196368]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,5.1628207534657,22.3335750380247,0,0.24625220362648,1,0.758543342573719
"ENSMUSG00000021647","Cartpt","ENSG00000164326","CARTPT","CART prepropeptide [Source:MGI Symbol;Acc:MGI:1351330]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,7.779412,8.465708,1,0.509614299563401,1,0.542317441691543
"ENSMUSG00000031628","Casp3","ENSG00000164305","CASP3","caspase 3 [Source:MGI Symbol;Acc:MGI:107739]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.788138,22.70353,1,0.292520877183208,1,0.780065502196219
"ENSMUSG00000024647","Cbln2","ENSG00000141668","CBLN2","cerebellin 2 precursor protein [Source:MGI Symbol;Acc:MGI:88282]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,19,4.827075,5.805309,1,0.491613835835271,1,0.645684935913598
"ENSMUSG00000067578","Cbln4","ENSG00000054803","CBLN4","cerebellin 4 precursor protein [Source:MGI Symbol;Acc:MGI:2154433]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.793407,11.15063,1,0.508966395500483,1,0.643252163495117
"ENSMUSG00000051483","Cbr1","ENSG00000159228","CBR1","carbonyl reductase 1 [Source:MGI Symbol;Acc:MGI:88284]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.027501,6.863943,0,0.142661640912133,1,0.59931838117646
"ENSMUSG00000027994","Ccdc109b","ENSG00000005059","MCUB","coiled-coil domain containing 109B [Source:MGI Symbol;Acc:MGI:1914065]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.455722,5.469164,1,0.378888419588913,1,0.595460508694246
"ENSMUSG00000042111","Ccdc115","ENSG00000136710","CCDC115","coiled-coil domain containing 115 [Source:MGI Symbol;Acc:MGI:1916918]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.044664,14.83409,0,0.194650953817923,1,0.714115636671727
"ENSMUSG00000028643","Ccdc23","ENSG00000177868","SVBP","coiled-coil domain containing 23 [Source:MGI Symbol;Acc:MGI:1916466]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.559278,17.39518,0,0.168801260566696,1,0.640640926698882
"ENSMUSG00000075229","Ccdc58","ENSG00000160124","MIX23","coiled-coil domain containing 58 [Source:MGI Symbol;Acc:MGI:2146423]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.563931,18.08407,0,0.207736375795909,1,0.762745140645847
"ENSMUSG00000041117","Ccdc8","ENSG00000169515","CCDC8","coiled-coil domain containing 8 [Source:MGI Symbol;Acc:MGI:3612184]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.262015,16.81868,1,0.335698202154298,1,0.538001721795609
"ENSMUSG00000030613","Ccdc90b","ENSG00000137500","CCDC90B","coiled-coil domain containing 90B [Source:MGI Symbol;Acc:MGI:1913615]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.996932,21.29915,0,0.199767389278787,1,0.695375040901993
"ENSMUSG00000007739","Cct4","ENSG00000115484","CCT4","chaperonin containing Tcp1, subunit 4 (delta) [Source:MGI Symbol;Acc:MGI:104689]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.075433,17.53885,0,0.196458617970647,1,0.728582380191312
"ENSMUSG00000052212","Cd177","ENSG00000204936","CD177","CD177 antigen [Source:MGI Symbol;Acc:MGI:1916141]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,3.868012,7.132645,0,0.210529689859193,0,0.154162503461077
"ENSMUSG00000047139","Cd24a","ENSG00000272398","CD24","CD24a antigen [Source:MGI Symbol;Acc:MGI:88323]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,6.291927,23.29126,1,0.303059886758093,1,0.8652201227784
"ENSMUSG00000028755","Cda","ENSG00000158825","CDA","cytidine deaminase [Source:MGI Symbol;Acc:MGI:1919519]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.244475,6.458196,1,0.367510218265465,0,0.335479482333299
"ENSMUSG00000040452","Cdh12","ENSG00000154162","CDH12","cadherin 12 [Source:MGI Symbol;Acc:MGI:109503]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.702967,12.65116,0,0.159706944899273,1,0.57279933288345
"ENSMUSG00000012819","Cdh23","ENSG00000107736","CDH23","cadherin 23 (otocadherin) [Source:MGI Symbol;Acc:MGI:1890219]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.672805,7.447174,1,0.40983755049232,0,0.325396907652776
"ENSMUSG00000025370","Cdh9","ENSG00000113100","CDH9","cadherin 9 [Source:MGI Symbol;Acc:MGI:107433]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,6.48853,7.651424,0,0.103619259387696,0,0.23174245663927
"ENSMUSG00000021803","Cdhr1","ENSG00000148600","CDHR1","cadherin-related family member 1 [Source:MGI Symbol;Acc:MGI:2157782]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,6.803038,7.799027,1,0.283912357776373,1,0.49158890340618
"ENSMUSG00000006728","Cdk4","ENSG00000135446","CDK4","cyclin-dependent kinase 4 [Source:MGI Symbol;Acc:MGI:88357]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.80490137406775,22.0608285442556,0,0.259946046005025,1,0.874009760608392
"ENSMUSG00000018669","Cdk5rap3","ENSG00000108465","CDK5RAP3","CDK5 regulatory subunit associated protein 3 [Source:MGI Symbol;Acc:MGI:1933126]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.203685,22.55501,0,0.138283496534613,1,0.632679304929091
"ENSMUSG00000037664","Cdkn1c","ENSG00000129757","CDKN1C","cyclin-dependent kinase inhibitor 1C (P57) [Source:MGI Symbol;Acc:MGI:104564]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,4.275313,9.692452,1,0.570322539670113,1,0.710546947683735
"ENSMUSG00000033022","Cdo1","ENSG00000129596","CDO1","cysteine dioxygenase 1, cytosolic [Source:MGI Symbol;Acc:MGI:105925]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.223401,21.31124,1,0.289803891310301,1,0.663241652447712
"ENSMUSG00000028137","Celf3","ENSG00000159409","CELF3","CUGBP, Elav-like family member 3 [Source:MGI Symbol;Acc:MGI:1926034]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.738491,10.67994,1,0.312559798932507,1,0.758263603418975
"ENSMUSG00000021714","Cenpk","ENSG00000123219","CENPK","centromere protein K [Source:MGI Symbol;Acc:MGI:1926210]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.820837,20.94386,0,0.158944180634794,1,0.712910536777473
"ENSMUSG00000058019","Ces5a","ENSG00000159398","CES5A","carboxylesterase 5A [Source:MGI Symbol;Acc:MGI:1915185]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,8,3.496233,5.093525,0,0.138032076171599,0,0.298023420856079
"ENSMUSG00000021537","Cetn3","ENSG00000153140","CETN3","centrin 3 [Source:MGI Symbol;Acc:MGI:1097706]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.033835,20.67695,0,0.191010629769471,1,0.695494083777708
"ENSMUSG00000056486","Chn1","ENSG00000128656","CHN1","chimerin (chimaerin) 1 [Source:MGI Symbol;Acc:MGI:1915674]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.056805,5.695555,1,0.601339681339039,1,0.791349268793987
"ENSMUSG00000045613","Chrm2","ENSG00000181072","CHRM2","cholinergic receptor, muscarinic 2, cardiac [Source:MGI Symbol;Acc:MGI:88397]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.849022,5.878764,1,0.367138620645653,1,0.690945068264887
"ENSMUSG00000046159","Chrm3","ENSG00000133019","CHRM3","cholinergic receptor, muscarinic 3, cardiac [Source:MGI Symbol;Acc:MGI:88398]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.606897,26.16914,1,0.32797004584912,1,0.742487831877455
"ENSMUSG00000027577","Chrna4","ENSG00000101204","CHRNA4","cholinergic receptor, nicotinic, alpha polypeptide 4 [Source:MGI Symbol;Acc:MGI:87888]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,19,2.983102,5.930964,1,0.531762045724503,1,0.605265413845826
"ENSMUSG00000035594","Chrna5","ENSG00000169684","CHRNA5","cholinergic receptor, nicotinic, alpha polypeptide 5 [Source:MGI Symbol;Acc:MGI:87889]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,3.839893,7.312222,1,0.455690364108931,1,0.63381575175462
"ENSMUSG00000042254","Cilp","ENSG00000138615","CILP","cartilage intermediate layer protein, nucleotide pyrophosphohydrolase [Source:MGI Symbol;Acc:MGI:2444507]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,19,3.583522,6.010221,1,0.296397208008863,0,0.331941742708993
"ENSMUSG00000045193","Cirbp","ENSG00000099622","CIRBP","cold inducible RNA binding protein [Source:MGI Symbol;Acc:MGI:893588]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.715793,22.09811,0,0.226356605882373,1,0.71549395582477
"ENSMUSG00000007041","Clic1","ENSG00000213719","CLIC1","chloride intracellular channel 1 [Source:MGI Symbol;Acc:MGI:2148924]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.44932269138127,21.5923064763064,0,0.229232335363405,1,0.740228038026779
"ENSMUSG00000032452","Clstn2","ENSG00000158258","CLSTN2","calsyntenin 2 [Source:MGI Symbol;Acc:MGI:1929897]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.848844,5.941103,1,0.450655018347992,1,0.692498815906745
"ENSMUSG00000019785","Clvs2","ENSG00000146352","CLVS2","clavesin 2 [Source:MGI Symbol;Acc:MGI:2443223]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,3.500251,9.785473,1,0.240977141359085,1,0.535124079003684
"ENSMUSG00000024873","Cnih2","ENSG00000174871","CNIH2","cornichon homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1277225]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.662127,9.994423,0,0.22692112180057,1,0.715064027166985
"ENSMUSG00000030075","Cntn3","ENSG00000113805","CNTN3","contactin 3 [Source:MGI Symbol;Acc:MGI:99534]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.717363,7.497649,0,0.113636595667114,0,0.224020658804282
"ENSMUSG00000064293","Cntn4","ENSG00000144619","CNTN4","contactin 4 [Source:MGI Symbol;Acc:MGI:1095737]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.490443,5.545656,1,0.419913029910708,1,0.652563970533289
"ENSMUSG00000020173","Cobl","ENSG00000106078","COBL","cordon-bleu [Source:MGI Symbol;Acc:MGI:105056]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.108304,6.775156,1,0.491658239267435,1,0.615530224194712
"ENSMUSG00000020953","Coch","ENSG00000100473","COCH","coagulation factor C homolog (Limulus polyphemus) [Source:MGI Symbol;Acc:MGI:1278313]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.072579,10.43071,1,0.515510222171464,1,0.673149724747666
"ENSMUSG00000028197","Col24a1",NA,NA,"collagen, type XXIV, alpha 1 [Source:MGI Symbol;Acc:MGI:1918605]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,3.630314,7.122893,1,0.34491473914432,1,0.50548788169272
"ENSMUSG00000058897","Col25a1","ENSG00000188517","COL25A1","collagen, type XXV, alpha 1 [Source:MGI Symbol;Acc:MGI:1924268]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.770223,10.58877,1,0.241826253196807,1,0.632689038946049
"ENSMUSG00000091345","Col6a5","ENSG00000172752","COL6A5","collagen, type VI, alpha 5 [Source:MGI Symbol;Acc:MGI:3648134]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,8,3.458858,5.014874,0,0.16981535999039,0,0.333613613707835
"ENSMUSG00000026240","Cops7b","ENSG00000144524","COPS7B","COP9 (constitutive photomorphogenic) homolog, subunit 7b (Arabidopsis thaliana) [Source:MGI Symbol;Acc:MGI:1349388]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.09029,22.63716,0,0.193613492446385,1,0.7107122577735
"ENSMUSG00000005220","Corin","ENSG00000145244","CORIN","corin [Source:MGI Symbol;Acc:MGI:1349451]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,3.792546,6.494386,1,0.441733096199838,1,0.546272014911424
"ENSMUSG00000032564","Cpne4","ENSG00000196353","CPNE4","copine IV [Source:MGI Symbol;Acc:MGI:1921270]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,22,3.36532,5.663018,1,0.485730592935102,1,0.498122042070811
"ENSMUSG00000006356","Crip2","ENSG00000182809","CRIP2","cysteine rich protein 2 [Source:MGI Symbol;Acc:MGI:1915587]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,4.685264,22.08319,0,0.253906457649458,1,0.674619922438384
"ENSMUSG00000025431","Crisp1","ENSG00000096006","CRISP3","cysteine-rich secretory protein 1 [Source:MGI Symbol;Acc:MGI:102553]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,8.053195,6.072539,0,0.0916093012513137,0,0.111768289044369
"ENSMUSG00000025433","Crisp3","ENSG00000096006","CRISP3","cysteine-rich secretory protein 3 [Source:MGI Symbol;Acc:MGI:102552]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,7.926175,7.442293,0,0.104916294835145,0,0.149409535922771
"ENSMUSG00000029121","Crmp1","ENSG00000072832","CRMP1","collapsin response mediator protein 1 [Source:MGI Symbol;Acc:MGI:107793]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.975968,22.04537,1,0.358418943557334,1,0.853965640238256
"ENSMUSG00000042109","Csdc2","ENSG00000172346","CSDC2","cold shock domain containing C2, RNA binding [Source:MGI Symbol;Acc:MGI:2146027]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,8,2.079992,5.007265,1,0.288955414424822,1,0.570065518182528
"ENSMUSG00000032312","Csk","ENSG00000103653","CSK","c-src tyrosine kinase [Source:MGI Symbol;Acc:MGI:88537]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.293771,16.75146,0,0.182969924849682,1,0.723967645569449
"ENSMUSG00000044647","Csrnp3","ENSG00000178662","CSRNP3","cysteine-serine-rich nuclear protein 3 [Source:MGI Symbol;Acc:MGI:1925021]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.126567,22.31935,0,0.183674785496278,1,0.73599358950153
"ENSMUSG00000020186","Csrp2","ENSG00000175183","CSRP2","cysteine and glycine-rich protein 2 [Source:MGI Symbol;Acc:MGI:1202907]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.221923,20.42204,0,0.234914941053426,1,0.732692730872176
"ENSMUSG00000063063","Ctnna2","ENSG00000066032","CTNNA2","catenin (cadherin associated protein), alpha 2 [Source:MGI Symbol;Acc:MGI:88275]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.256661,6.449868,0,0.210982409415655,1,0.722361792791372
"ENSMUSG00000048644","Ctxn1","ENSG00000178531","CTXN1","cortexin 1 [Source:MGI Symbol;Acc:MGI:88566]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,4.159883,23.98082,0,0.21570159540416,1,0.740406947019513
"ENSMUSG00000022865","Cxadr","ENSG00000154639","CXADR","coxsackie virus and adenovirus receptor [Source:MGI Symbol;Acc:MGI:1201679]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.34787,20.59361,1,0.289074006924722,1,0.748926759616862
"ENSMUSG00000061126","Cyp4f39","ENSG00000171954","CYP4F22","cytochrome P450, family 4, subfamily f, polypeptide 39 [Source:MGI Symbol;Acc:MGI:2445210]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,5.913524,6.736241,1,0.384376340584033,0,0.353629685339847
"ENSMUSG00000047155","Cyp4x1","ENSG00000186377","CYP4X1","cytochrome P450, family 4, subfamily x, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1932403]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.730797,7.050901,1,0.38829922184161,1,0.502857013929262
"ENSMUSG00000031023","D930014E17Rik","ENSG00000166452","AKIP1","RIKEN cDNA D930014E17 gene [Source:MGI Symbol;Acc:MGI:3041226]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.309595,25.47359,0,0.211038339090667,1,0.64965150671196
"ENSMUSG00000055639","Dach1","ENSG00000276644","DACH1","dachshund 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:1277991]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.962761,20.31869,0,0.21548228591759,1,0.862501531470685
"ENSMUSG00000025592","Dach2","ENSG00000126733","DACH2","dachshund 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1890446]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,4.003832,13.03428,0,0.180305334407684,1,0.632089538124499
"ENSMUSG00000021559","Dapk1","ENSG00000196730","DAPK1","death associated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1916885]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.662178,19.18442,1,0.29573760080964,1,0.742213387631305
"ENSMUSG00000026989","Dapl1","ENSG00000163331","DAPL1","death associated protein-like 1 [Source:MGI Symbol;Acc:MGI:1923997]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,4.969661,6.20372,0,0.146387890180491,0,0.276789717889005
"ENSMUSG00000034675","Dbn1","ENSG00000113758","DBN1","drebrin 1 [Source:MGI Symbol;Acc:MGI:1931838]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,4.120467,22.31434,1,0.377911337121194,1,0.850767661908542
"ENSMUSG00000031970","Dbndd1","ENSG00000003249","DBNDD1","dysbindin (dystrobrevin binding protein 1) domain containing 1 [Source:MGI Symbol;Acc:MGI:1919435]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.675796,7.249843,1,0.453573243881115,1,0.711812076168076
"ENSMUSG00000030507","Dbx1","ENSG00000109851","DBX1","developing brain homeobox 1 [Source:MGI Symbol;Acc:MGI:94867]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,4.499345,10.22038,1,0.641507527671215,1,0.675656106126454
"ENSMUSG00000020935","Dcakd","ENSG00000172992","DCAKD","dephospho-CoA kinase domain containing [Source:MGI Symbol;Acc:MGI:1915337]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.212635,13.00915,0,0.183900855112008,1,0.695631426944185
